55984,10C,0
56126,10D,0
56206,11F,18
56284,12F,69
56364,146,-4
56445,149,14
56526,14A,15
56526,20,2;9;-104
56526,11,141217
56526,10,7482920
56526,A,37554023
56526,B,126607638
56526,C,3050
56526,D,0
56526,F,12
56606,10C,0
56684,10D,0
56764,11F,19
56844,12F,69
56926,146,-4
57007,149,14
57084,14A,15
57084,20,1;9;-108
57084,10,7482980
57084,A,37554024
57084,B,126607634
57084,C,3010
57084,D,0
57084,F,12
57164,10C,0
57244,10D,0
57326,11F,20
57407,12F,69
57484,146,-4
57564,149,14
57644,14A,15
57644,20,2;9;-107
57644,10,7483040
57644,A,37554024
57644,B,126607635
57644,C,3010
57644,D,0
57644,F,12
57737,10C,0
57814,10D,0
57894,11F,20
57974,12F,69
58054,146,-4
58137,149,14
58214,14A,15
58214,20,2;9;-106
58214,10,7483090
58214,A,37554023
58214,B,126607636
58214,C,2940
58214,D,0
58214,F,12
58294,10C,0
58374,10D,0
58454,11F,21
58537,12F,69
58614,146,-4
58694,149,14
58774,14A,15
58774,20,3;8;-107
58774,10,7483150
58774,A,37554023
58774,B,126607636
58774,C,2890
58774,D,0
58774,F,12
58854,10C,0
58937,10D,0
59014,11F,21
59094,12F,69
59184,146,-4
59264,149,14
59344,14A,15
59344,20,2;9;-108
59344,10,7483210
59344,A,37554024
59344,B,126607636
59344,C,2860
59344,D,0
59344,F,12
59444,10C,0
59537,10D,0
59614,11F,22
59694,12F,69
59774,146,-4
59854,149,14
59938,14A,15
59938,20,2;9;-108
59938,10,7483270
59938,A,37554025
59938,B,126607634
59938,C,2860
59938,D,0
59938,F,12
60014,10C,0
60094,10D,0
60174,11F,22
60254,12F,69
60338,146,-4
60414,149,14
60494,14A,15
60494,20,2;9;-107
60494,10,7483320
60494,A,37554026
60494,B,126607633
60494,C,2850
60494,D,0
60494,F,12
60584,10C,0
60664,10D,0
60744,11F,23
60827,12F,69
60907,146,-4
60984,149,14
61064,14A,15
61064,20,2;9;-108
61064,10,7483380
61064,A,37554029
61064,B,126607632
61064,C,2850
61064,D,0
61064,F,12
61144,10C,0
61227,10D,0
61307,11F,23
61385,12F,69
61464,146,-4
61544,149,14
61627,14A,15
61627,20,2;9;-107
61627,10,7483430
61627,A,37554031
61627,B,126607632
61627,C,2850
61627,D,0
61627,F,12
61707,10C,0
61784,10D,0
61864,11F,24
61944,12F,69
62027,146,-4
62107,149,14
62184,14A,15
62184,20,2;9;-108
62191,10,7483490
62191,A,37554032
62191,B,126607632
62191,C,2860
62191,D,0
62191,F,12
62284,10C,0
62374,10D,0
62454,11F,25
62537,12F,69
62614,146,-4
62694,149,14
62774,14A,15
62774,20,1;10;-104
62774,10,7483550
62774,A,37554034
62774,B,126607633
62774,C,2860
62774,D,0
62774,F,12
62854,10C,0
62935,10D,0
63014,11F,25
63094,12F,69
63174,146,-4
63255,149,14
63336,14A,15
63336,20,7;8;-108
63336,10,7483610
63336,A,37554034
63336,B,126607633
63336,C,2860
63336,D,0
63336,F,12
63414,10C,0
63494,10D,0
63574,11F,26
63655,12F,67
63735,146,-4
63814,149,14
63894,14A,15
63894,20,4;13;-109
63894,10,7483660
63894,A,37554035
63894,B,126607633
63894,C,2840
63894,D,0
63894,F,12
63974,10C,0
64054,10D,0
64136,11F,26
64214,12F,70
64295,146,-4
64374,149,14
64454,14A,15
64454,20,4;9;-107
64454,10,7483720
64454,A,37554036
64454,B,126607633
64454,C,2820
64454,D,1
64454,F,12
64535,10C,0
64614,10D,1
64695,11F,27
64774,12F,69
64855,146,-4
64935,149,14
65014,14A,15
65014,20,-1;3;-108
65014,10,7483770
65014,A,37554037
65014,B,126607633
65014,C,2800
65014,D,1
65014,F,12
65114,10C,0
65207,10D,2
65285,11F,27
65365,12F,77
65445,146,-4
65527,149,14
65607,14A,15
65607,20,3;6;-106
65607,10,7483830
65607,A,37554038
65607,B,126607633
65607,C,2790
65607,D,0
65607,F,12
65685,10C,0
65765,10D,0
65845,11F,28
65927,12F,67
66007,146,-4
66085,149,14
66165,14A,15
66165,20,2;9;-108
66165,10,7483890
66165,A,37554036
66165,B,126607634
66165,C,2770
66165,D,0
66165,F,12
66245,10C,0
66327,10D,0
66408,11F,29
66485,12F,69
66565,146,-4
66645,149,14
66727,14A,15
66727,20,2;9;-108
66734,10,7483940
66734,A,37554035
66734,B,126607634
66734,C,2750
66734,D,0
66734,F,12
66815,10C,0
66895,10D,0
66975,11F,29
67056,12F,69
67135,146,-4
67215,149,14
67295,14A,15
67295,20,2;9;-107
67295,10,7484000
67295,A,37554034
67295,B,126607634
67295,C,2740
67295,D,0
67295,F,12
67375,10C,0
67456,10D,0
67535,11F,30
67615,12F,67
67695,146,-4
67775,149,14
67856,14A,15
67856,20,3;9;-108
67856,10,7484060
67856,A,37554033
67856,B,126607634
67856,C,2730
67856,D,0
67856,F,12
67935,10C,0
68015,10D,0
68095,11F,30
68175,12F,69
68256,146,-4
68335,149,14
68415,14A,15
68415,20,2;8;-107
68415,10,7484110
68415,A,37554032
68415,B,126607634
68415,C,2720
68415,D,0
68415,F,12
68515,10C,0
68608,10D,0
68685,11F,31
68765,12F,69
68845,146,-4
68928,149,14
69008,14A,15
69008,20,5;13;-107
69008,10,7484170
69008,A,37554031
69008,B,126607634
69008,C,2700
69008,D,0
69008,F,12
69085,10C,0
69165,10D,0
69245,11F,31
69328,12F,67
69408,146,-4
69484,149,14
69564,14A,15
69564,20,0;2;-109
69564,10,7484230
69564,A,37554030
69564,B,126607633
69564,C,2690
69564,D,1
69564,F,12
69644,10C,0
69724,10D,1
69804,11F,32
69884,12F,77
69964,146,-4
70044,149,14
70124,14A,15
70124,20,4;10;-108
70124,10,7484280
70124,A,37554029
70124,B,126607633
70124,C,2680
70124,D,0
70124,F,12
70204,10C,0
70284,10D,0
70364,11F,33
70444,12F,67
70524,146,-4
70608,149,23
70684,14A,24
70684,20,5;13;-107
70684,10,7484340
70684,A,37554028
70684,B,126607633
70684,C,2660
70684,D,0
70684,F,12
70764,10C,0
70844,10D,0
70924,11F,33
71004,12F,67
71084,146,-4
71164,149,30
71244,14A,31
71251,20,8;16;-106
71251,10,7484400
71251,A,37554027
71251,B,126607631
71251,C,2630
71251,D,1
71251,F,12
71344,10C,0
71434,10D,3
71514,11F,34
71594,12F,67
71674,146,-4
71754,149,34
71834,14A,34
71834,20,11;17;-106
71834,10,7484460
71834,A,37554027
71834,B,126607626
71834,C,2600
71834,D,3
71834,F,12
71914,10C,518
71994,10D,6
72074,11F,34
72154,12F,67
72234,146,-4
72316,149,31
72394,14A,31
72394,20,7;22;-105
72394,10,7484510
72394,A,37554029
72394,B,126607618
